"죄종별","범죄발생지별","항목","단위","2016 년","2017 년","2018 년","2019 년","2020 년",
"특별경제범죄","동해시","범죄건수[건]","건","73","68","59","73","49",
"특별경제범죄","삼척시","범죄건수[건]","건","50","50","57","52","47",
"특별경제범죄","속초시","범죄건수[건]","건","108","100","136","125","119",
"특별경제범죄","원주시","범죄건수[건]","건","255","318","270","352","268",
"특별경제범죄","춘천시","범죄건수[건]","건","301","179","267","212","216",
"특별경제범죄","태백시","범죄건수[건]","건","24","32","33","33","32",
"특별경제범죄","제천시","범죄건수[건]","건","74","70","75","73","79",
"특별경제범죄","청주시","범죄건수[건]","건","682","701","703","701","761",
"특별경제범죄","충주시","범죄건수[건]","건","160","155","236","139","144",
"특별경제범죄","계룡시","범죄건수[건]","건","15","11","30","8","18",
"특별경제범죄","공주시","범죄건수[건]","건","71","85","60","71","43",
"특별경제범죄","논산시","범죄건수[건]","건","64","91","96","101","113",
"특별경제범죄","당진시","범죄건수[건]","건","129","104","103","139","110",
"특별경제범죄","보령시","범죄건수[건]","건","80","70","52","85","89",
"특별경제범죄","서산시","범죄건수[건]","건","116","101","99","104","139",
"특별경제범죄","아산시","범죄건수[건]","건","279","244","227","251","255",
"특별경제범죄","천안시","범죄건수[건]","건","724","530","566","625","601",
"특별경제범죄","군산시","범죄건수[건]","건","215","172","195","215","178",
"특별경제범죄","김제시","범죄건수[건]","건","45","58","66","43","47",
"특별경제범죄","남원시","범죄건수[건]","건","51","44","53","48","52",
"특별경제범죄","익산시","범죄건수[건]","건","214","189","208","214","172",
"특별경제범죄","전주시","범죄건수[건]","건","420","385","415","392","403",
"특별경제범죄","정읍시","범죄건수[건]","건","62","54","59","62","65",
"특별경제범죄","광양시","범죄건수[건]","건","87","101","128","101","127",
"특별경제범죄","나주시","범죄건수[건]","건","25","75","63","85","74",
"특별경제범죄","목포시","범죄건수[건]","건","238","217","247","296","206",
"특별경제범죄","순천시","범죄건수[건]","건","221","172","166","242","213",
"특별경제범죄","여수시","범죄건수[건]","건","209","259","443","226","228",
"특별경제범죄","경산시","범죄건수[건]","건","231","227","268","198","186",
"특별경제범죄","경주시","범죄건수[건]","건","183","195","143","169","180",
"특별경제범죄","구미시","범죄건수[건]","건","386","317","288","312","280",
"특별경제범죄","김천시","범죄건수[건]","건","90","76","90","105","93",
"특별경제범죄","문경시","범죄건수[건]","건","34","50","46","35","31",
"특별경제범죄","상주시","범죄건수[건]","건","26","37","48","51","39",
"특별경제범죄","안동시","범죄건수[건]","건","154","144","117","132","93",
"특별경제범죄","영주시","범죄건수[건]","건","75","52","69","39","40",
"특별경제범죄","영천시","범죄건수[건]","건","63","56","63","67","40",
"특별경제범죄","포항시","범죄건수[건]","건","478","460","388","345","303",
"특별경제범죄","거제시","범죄건수[건]","건","349","224","244","365","233",
"특별경제범죄","김해시","범죄건수[건]","건","585","395","438","492","461",
"특별경제범죄","밀양시","범죄건수[건]","건","82","74","92","68","58",
"특별경제범죄","사천시","범죄건수[건]","건","72","89","118","81","69",
"특별경제범죄","양산시","범죄건수[건]","건","272","213","322","321","331",
"특별경제범죄","진주시","범죄건수[건]","건","455","394","347","322","256",
"특별경제범죄","창원시","범죄건수[건]","건","997","919","835","996","884",
"특별경제범죄","통영시","범죄건수[건]","건","140","123","122","84","90",
"특별경제범죄","서귀포시","범죄건수[건]","건","643","224","155","172","183",
"특별경제범죄","제주시","범죄건수[건]","건","713","830","789","670","711",
"특별경제범죄","기타도시","범죄건수[건]","건","902","479","690","721","893",
"특별경제범죄","도시이외","범죄건수[건]","건","2293","2099","2017","2219","2005",
"마약범죄","계","범죄건수[건]","건","7329","7501","6513","8038","9186",
"마약범죄","서울","범죄건수[건]","건","1449","1746","1544","1884","2154",
"마약범죄","부산","범죄건수[건]","건","963","971","768","716","865",
"마약범죄","대구","범죄건수[건]","건","334","258","266","295","285",
"마약범죄","인천","범죄건수[건]","건","641","586","558","709","759",
"마약범죄","광주","범죄건수[건]","건","75","31","56","76","126",
"마약범죄","대전","범죄건수[건]","건","117","97","105","118","113",
"마약범죄","울산","범죄건수[건]","건","78","73","52","79","73",
"마약범죄","세종","범죄건수[건]","건","8","19","21","31","34",
"마약범죄","고양시","범죄건수[건]","건","92","105","93","114","100",
"마약범죄","과천시","범죄건수[건]","건","2","3","1","4","4",
"마약범죄","광명시","범죄건수[건]","건","26","61","26","29","29",
"마약범죄","광주시","범죄건수[건]","건","19","29","17","36","42",
"마약범죄","구리시","범죄건수[건]","건","30","22","9","13","20",
"마약범죄","군포시","범죄건수[건]","건","9","19","15","15","13",
"마약범죄","김포시","범죄건수[건]","건","44","37","24","26","43",
"마약범죄","남양주시","범죄건수[건]","건","63","40","39","44","60",
"마약범죄","동두천시","범죄건수[건]","건","9","15","17","22","19",
"마약범죄","부천시","범죄건수[건]","건","80","67","59","76","103",
"마약범죄","성남시","범죄건수[건]","건","66","73","70","247","74",
"마약범죄","수원시","범죄건수[건]","건","95","158","98","137","176",
"마약범죄","시흥시","범죄건수[건]","건","55","54","68","94","127",
"마약범죄","안산시","범죄건수[건]","건","110","94","94","111","151",
"마약범죄","안성시","범죄건수[건]","건","29","31","28","42","43",
"마약범죄","안양시","범죄건수[건]","건","35","74","90","82","110",
"마약범죄","양주시","범죄건수[건]","건","15","32","22","24","74",
"마약범죄","여주시","범죄건수[건]","건","11","40","13","38","24",
"마약범죄","오산시","범죄건수[건]","건","8","19","6","31","40",
"마약범죄","용인시","범죄건수[건]","건","90","33","64","59","83",
"마약범죄","의왕시","범죄건수[건]","건","5","8","10","17","11",
"마약범죄","의정부시","범죄건수[건]","건","117","103","63","123","108",
"마약범죄","이천시","범죄건수[건]","건","16","34","36","28","47",
"마약범죄","파주시","범죄건수[건]","건","38","59","43","32","92",
"마약범죄","평택시","범죄건수[건]","건","111","101","104","84","119",
"마약범죄","포천시","범죄건수[건]","건","18","51","42","105","87",
"마약범죄","하남시","범죄건수[건]","건","7","7","9","24","11",
"마약범죄","화성시","범죄건수[건]","건","55","61","58","124","120",
"마약범죄","강릉시","범죄건수[건]","건","9","5","4","26","19",
"마약범죄","동해시","범죄건수[건]","건","3","7","2","9","7",
"마약범죄","삼척시","범죄건수[건]","건","9","3","4","11","2",
"마약범죄","속초시","범죄건수[건]","건","4","5","6","3","4",
"마약범죄","원주시","범죄건수[건]","건","69","62","64","87","54",
"마약범죄","춘천시","범죄건수[건]","건","62","56","36","33","66",
"마약범죄","태백시","범죄건수[건]","건","2","2","5","3","7",
"마약범죄","제천시","범죄건수[건]","건","35","19","13","18","22",
"마약범죄","청주시","범죄건수[건]","건","151","135","118","104","87",
"마약범죄","충주시","범죄건수[건]","건","52","40","30","34","77",
"마약범죄","계룡시","범죄건수[건]","건","2","-","1","-","2",
"마약범죄","공주시","범죄건수[건]","건","7","25","17","21","24",
"마약범죄","논산시","범죄건수[건]","건","14","25","8","12","20",
"마약범죄","당진시","범죄건수[건]","건","28","41","40","33","40",
"마약범죄","보령시","범죄건수[건]","건","20","18","15","22","26",
"마약범죄","서산시","범죄건수[건]","건","31","21","15","22","29",
"마약범죄","아산시","범죄건수[건]","건","37","36","26","38","58",
"마약범죄","천안시","범죄건수[건]","건","59","76","68","88","92",
"마약범죄","군산시","범죄건수[건]","건","10","14","9","14","11",
"마약범죄","김제시","범죄건수[건]","건","5","1","1","6","3",
"마약범죄","남원시","범죄건수[건]","건","2","4","5","2","6",
"마약범죄","익산시","범죄건수[건]","건","9","15","10","12","24",
"마약범죄","전주시","범죄건수[건]","건","44","21","20","27","36",
"마약범죄","정읍시","범죄건수[건]","건","1","3","5","10","18",
"마약범죄","광양시","범죄건수[건]","건","9","5","3","7","7",
"마약범죄","나주시","범죄건수[건]","건","2","1","4","6","13",
"마약범죄","목포시","범죄건수[건]","건","19","12","12","10","18",
"마약범죄","순천시","범죄건수[건]","건","25","17","14","29","58",
"마약범죄","여수시","범죄건수[건]","건","39","29","26","36","36",
"마약범죄","경산시","범죄건수[건]","건","26","15","23","19","25",
"마약범죄","경주시","범죄건수[건]","건","23","30","22","43","47",
"마약범죄","구미시","범죄건수[건]","건","39","23","14","31","47",
"마약범죄","김천시","범죄건수[건]","건","20","22","15","19","22",
"마약범죄","문경시","범죄건수[건]","건","31","17","17","16","21",
"마약범죄","상주시","범죄건수[건]","건","43","30","32","23","23",
"마약범죄","안동시","범죄건수[건]","건","16","34","41","37","36",
"마약범죄","영주시","범죄건수[건]","건","29","25","3","27","25",
"마약범죄","영천시","범죄건수[건]","건","18","20","9","11","12",
"마약범죄","포항시","범죄건수[건]","건","16","32","33","36","66",
"마약범죄","거제시","범죄건수[건]","건","42","24","20","38","23",
"마약범죄","김해시","범죄건수[건]","건","152","149","142","123","200",
"마약범죄","밀양시","범죄건수[건]","건","40","52","40","37","30",
"마약범죄","사천시","범죄건수[건]","건","25","25","25","33","21",
"마약범죄","양산시","범죄건수[건]","건","33","57","30","39","61",
"마약범죄","진주시","범죄건수[건]","건","128","108","80","68","43",
"마약범죄","창원시","범죄건수[건]","건","164","188","126","181","174",
"마약범죄","통영시","범죄건수[건]","건","27","50","17","18","17",
"마약범죄","서귀포시","범죄건수[건]","건","5","5","3","4","9",
"마약범죄","제주시","범죄건수[건]","건","34","33","15","22","19",
"마약범죄","기타도시","범죄건수[건]","건","19","25","17","51","135",
"마약범죄","도시이외","범죄건수[건]","건","720","628","620","750","925",
"보건범죄","계","범죄건수[건]","건","14662","12561","11033","12570","14595",
"보건범죄","서울","범죄건수[건]","건","3875","3606","2886","3424","3937",
"보건범죄","부산","범죄건수[건]","건","2365","1519","1441","1664","1713",
"보건범죄","대구","범죄건수[건]","건","289","321","357","334","315",
"보건범죄","인천","범죄건수[건]","건","957","644","452","556","733",
"보건범죄","광주","범죄건수[건]","건","249","279","250","274","348",
"보건범죄","대전","범죄건수[건]","건","213","188","173","188","280",
"보건범죄","울산","범죄건수[건]","건","226","152","77","107","133",
"보건범죄","세종","범죄건수[건]","건","22","10","9","17","58",
"보건범죄","고양시","범죄건수[건]","건","214","214","190","302","305",
"보건범죄","과천시","범죄건수[건]","건","5","13","8","25","7",
"보건범죄","광명시","범죄건수[건]","건","104","58","64","90","68",
"보건범죄","광주시","범죄건수[건]","건","64","58","88","86","120",
"보건범죄","구리시","범죄건수[건]","건","56","56","48","45","83",
"보건범죄","군포시","범죄건수[건]","건","81","47","56","62","38",
"보건범죄","김포시","범죄건수[건]","건","56","51","59","62","102",
"보건범죄","남양주시","범죄건수[건]","건","359","217","154","160","163",
"보건범죄","동두천시","범죄건수[건]","건","21","14","9","16","18",
"보건범죄","부천시","범죄건수[건]","건","132","176","152","178","241",
"보건범죄","성남시","범죄건수[건]","건","204","155","196","215","258",
"보건범죄","수원시","범죄건수[건]","건","324","318","355","289","331",
"보건범죄","시흥시","범죄건수[건]","건","72","83","80","127","148",
"보건범죄","안산시","범죄건수[건]","건","147","146","148","196","232",
"보건범죄","안성시","범죄건수[건]","건","41","40","50","46","67",
"보건범죄","안양시","범죄건수[건]","건","113","110","96","120","161",
"보건범죄","양주시","범죄건수[건]","건","94","82","42","39","46",
"보건범죄","여주시","범죄건수[건]","건","21","13","14","18","25",
"보건범죄","오산시","범죄건수[건]","건","65","42","38","67","61",
"보건범죄","용인시","범죄건수[건]","건","140","161","132","130","161",
"보건범죄","의왕시","범죄건수[건]","건","18","15","7","8","18",
"보건범죄","의정부시","범죄건수[건]","건","108","89","80","86","77",
"보건범죄","이천시","범죄건수[건]","건","58","46","59","41","41",
"보건범죄","파주시","범죄건수[건]","건","64","53","58","87","83",
"보건범죄","평택시","범죄건수[건]","건","130","120","99","154","177",
"보건범죄","포천시","범죄건수[건]","건","29","13","13","20","29",
"보건범죄","하남시","범죄건수[건]","건","54","24","34","47","72",
"보건범죄","화성시","범죄건수[건]","건","197","161","186","197","227",
"보건범죄","강릉시","범죄건수[건]","건","54","50","39","124","120",
"보건범죄","동해시","범죄건수[건]","건","30","18","13","23","51",
"보건범죄","삼척시","범죄건수[건]","건","14","18","17","10","13",
"보건범죄","속초시","범죄건수[건]","건","74","59","36","66","29",
"보건범죄","원주시","범죄건수[건]","건","65","78","87","114","90",
"보건범죄","춘천시","범죄건수[건]","건","51","46","30","33","26",
"보건범죄","태백시","범죄건수[건]","건","2","7","7","15","11",
"보건범죄","제천시","범죄건수[건]","건","55","26","5","24","14",
"보건범죄","청주시","범죄건수[건]","건","121","88","65","88","98",
"보건범죄","충주시","범죄건수[건]","건","56","21","18","15","37",
"보건범죄","계룡시","범죄건수[건]","건","-","4","4","3","5",
"보건범죄","공주시","범죄건수[건]","건","12","14","9","8","10",
"보건범죄","논산시","범죄건수[건]","건","23","22","6","9","23",
"보건범죄","당진시","범죄건수[건]","건","24","16","13","18","214",
"보건범죄","보령시","범죄건수[건]","건","48","54","101","82","49",
"보건범죄","서산시","범죄건수[건]","건","14","30","18","18","319",
"보건범죄","아산시","범죄건수[건]","건","45","35","33","33","70",
"보건범죄","천안시","범죄건수[건]","건","83","128","70","103","169",
"보건범죄","군산시","범죄건수[건]","건","87","50","45","79","41",
"보건범죄","김제시","범죄건수[건]","건","14","16","9","5","6",
"보건범죄","남원시","범죄건수[건]","건","31","17","9","12","14",
"보건범죄","익산시","범죄건수[건]","건","68","66","64","37","42",
"보건범죄","전주시","범죄건수[건]","건","155","97","117","88","102",
"보건범죄","정읍시","범죄건수[건]","건","32","20","17","27","13",
"보건범죄","광양시","범죄건수[건]","건","31","25","28","38","31",
"보건범죄","나주시","범죄건수[건]","건","5","28","23","27","18",
"보건범죄","목포시","범죄건수[건]","건","37","34","53","61","53",
"보건범죄","순천시","범죄건수[건]","건","41","47","22","24","62",
"보건범죄","여수시","범죄건수[건]","건","53","60","61","78","72",
"보건범죄","경산시","범죄건수[건]","건","23","37","17","19","18",
"보건범죄","경주시","범죄건수[건]","건","48","50","50","50","57",
"보건범죄","구미시","범죄건수[건]","건","78","59","48","68","50",
"보건범죄","김천시","범죄건수[건]","건","37","43","33","55","28",
"보건범죄","문경시","범죄건수[건]","건","4","12","6","12","7",
"보건범죄","상주시","범죄건수[건]","건","11","6","10","15","10",
"보건범죄","안동시","범죄건수[건]","건","29","18","15","19","32",
"보건범죄","영주시","범죄건수[건]","건","9","9","6","4","9",
"보건범죄","영천시","범죄건수[건]","건","13","8","13","16","6",
"보건범죄","포항시","범죄건수[건]","건","92","92","83","85","94",
"보건범죄","거제시","범죄건수[건]","건","53","69","101","53","108",
"보건범죄","김해시","범죄건수[건]","건","131","128","149","144","164",
"보건범죄","밀양시","범죄건수[건]","건","39","36","47","34","31",
"보건범죄","사천시","범죄건수[건]","건","36","39","30","18","7",
"보건범죄","양산시","범죄건수[건]","건","93","88","60","67","69",
"보건범죄","진주시","범죄건수[건]","건","102","88","76","108","65",
"보건범죄","창원시","범죄건수[건]","건","261","349","274","255","269",
"보건범죄","통영시","범죄건수[건]","건","20","20","33","36","41",
"보건범죄","서귀포시","범죄건수[건]","건","26","52","68","40","25",
"보건범죄","제주시","범죄건수[건]","건","88","84","56","55","106",
"보건범죄","기타도시","범죄건수[건]","건","26","18","19","33","60",
"보건범죄","도시이외","범죄건수[건]","건","951","788","660","645","661",
"환경범죄","계","범죄건수[건]","건","4349","4879","4791","3877","3568",
"환경범죄","서울","범죄건수[건]","건","58","52","65","89","39",
"환경범죄","부산","범죄건수[건]","건","223","1196","532","221","400",
"환경범죄","대구","범죄건수[건]","건","11","14","11","22","11",
"환경범죄","인천","범죄건수[건]","건","85","79","61","163","149",
"환경범죄","광주","범죄건수[건]","건","8","7","5","15","5",
"환경범죄","대전","범죄건수[건]","건","14","12","20","16","13",
"환경범죄","울산","범죄건수[건]","건","47","34","50","43","57",
"환경범죄","세종","범죄건수[건]","건","4","1","5","2","3",
"환경범죄","고양시","범죄건수[건]","건","41","63","68","49","54",
"환경범죄","과천시","범죄건수[건]","건","8","4","-","3","4",
"환경범죄","광명시","범죄건수[건]","건","10","9","8","1","3",
"환경범죄","광주시","범죄건수[건]","건","66","75","46","30","37",
"환경범죄","구리시","범죄건수[건]","건","4","11","6","9","5",
"환경범죄","군포시","범죄건수[건]","건","2","4","4","7","2",
"환경범죄","김포시","범죄건수[건]","건","3","24","16","11","7",
"환경범죄","남양주시","범죄건수[건]","건","63","97","102","78","56",
"환경범죄","동두천시","범죄건수[건]","건","5","7","6","8","7",
"환경범죄","부천시","범죄건수[건]","건","19","24","44","86","22",
"환경범죄","성남시","범죄건수[건]","건","13","17","13","14","5",
"환경범죄","수원시","범죄건수[건]","건","20","32","35","40","14",
"환경범죄","시흥시","범죄건수[건]","건","79","31","27","39","20",
"환경범죄","안산시","범죄건수[건]","건","106","27","15","12","8",
"환경범죄","안성시","범죄건수[건]","건","9","3","7","3","2",
"환경범죄","안양시","범죄건수[건]","건","8","4","5","4","2",
"환경범죄","양주시","범죄건수[건]","건","68","95","71","80","81",
"환경범죄","여주시","범죄건수[건]","건","3","5","7","7","3",
"환경범죄","오산시","범죄건수[건]","건","22","24","22","28","15",
"환경범죄","용인시","범죄건수[건]","건","86","76","84","100","139",
"환경범죄","의왕시","범죄건수[건]","건","1","4","1","3","-",
"환경범죄","의정부시","범죄건수[건]","건","7","9","10","10","11",
"환경범죄","이천시","범죄건수[건]","건","25","47","35","58","42",
"환경범죄","파주시","범죄건수[건]","건","65","98","89","108","104",
"환경범죄","평택시","범죄건수[건]","건","78","113","90","53","109",
"환경범죄","포천시","범죄건수[건]","건","160","129","114","170","167",
"환경범죄","하남시","범죄건수[건]","건","15","21","20","34","18",
"환경범죄","화성시","범죄건수[건]","건","213","287","272","315","309",
"환경범죄","강릉시","범죄건수[건]","건","21","19","10","24","15",
"환경범죄","동해시","범죄건수[건]","건","18","22","16","16","12",
"환경범죄","삼척시","범죄건수[건]","건","19","17","17","14","7",
"환경범죄","속초시","범죄건수[건]","건","12","6","9","12","7",
"환경범죄","원주시","범죄건수[건]","건","21","26","12","27","28",
"환경범죄","춘천시","범죄건수[건]","건","11","14","7","24","13",
"환경범죄","태백시","범죄건수[건]","건","1","-","2","3","1",
"환경범죄","제천시","범죄건수[건]","건","7","11","12","6","-",
"환경범죄","청주시","범죄건수[건]","건","8","2","7","10","2",
"환경범죄","충주시","범죄건수[건]","건","5","7","19","6","9",
"환경범죄","계룡시","범죄건수[건]","건","1","1","1","-","-",
"환경범죄","공주시","범죄건수[건]","건","1","-","2","3","3",
"환경범죄","논산시","범죄건수[건]","건","11","22","14","9","5",
"환경범죄","당진시","범죄건수[건]","건","5","6","12","24","10",
"환경범죄","보령시","범죄건수[건]","건","8","15","278","10","5",
"환경범죄","서산시","범죄건수[건]","건","31","12","14","12","37",
"환경범죄","아산시","범죄건수[건]","건","2","2","4","9","5",
"환경범죄","천안시","범죄건수[건]","건","36","43","69","78","55",
"환경범죄","군산시","범죄건수[건]","건","17","12","10","12","17",
"환경범죄","김제시","범죄건수[건]","건","2","2","3","6","1",
"환경범죄","남원시","범죄건수[건]","건","-","3","1","5","2",
"환경범죄","익산시","범죄건수[건]","건","41","60","69","76","23",
"환경범죄","전주시","범죄건수[건]","건","5","14","16","15","24",
"환경범죄","정읍시","범죄건수[건]","건","6","8","10","4","3",
"환경범죄","광양시","범죄건수[건]","건","8","7","7","17","11",
"환경범죄","나주시","범죄건수[건]","건","5","2","13","16","8",
"환경범죄","목포시","범죄건수[건]","건","24","261","23","21","14",
"환경범죄","순천시","범죄건수[건]","건","3","6","8","2","4",
"환경범죄","여수시","범죄건수[건]","건","1291","198","48","69","32",
"환경범죄","경산시","범죄건수[건]","건","1","5","1","1","3",
"환경범죄","경주시","범죄건수[건]","건","43","62","55","75","70",
"환경범죄","구미시","범죄건수[건]","건","29","51","38","42","22",
"환경범죄","김천시","범죄건수[건]","건","5","14","5","29","27",
"환경범죄","문경시","범죄건수[건]","건","-","-","1","2","4",
"환경범죄","상주시","범죄건수[건]","건","29","22","17","20","10",
"환경범죄","안동시","범죄건수[건]","건","14","10","16","13","11",
"환경범죄","영주시","범죄건수[건]","건","1","4","-","2","1",
"환경범죄","영천시","범죄건수[건]","건","37","46","24","8","8",
"환경범죄","포항시","범죄건수[건]","건","53","65","54","47","45",
"환경범죄","거제시","범죄건수[건]","건","31","36","14","32","19",
"환경범죄","김해시","범죄건수[건]","건","78","84","95","123","116",
"환경범죄","밀양시","범죄건수[건]","건","24","46","30","34","34",
"환경범죄","사천시","범죄건수[건]","건","15","38","18","15","26",
"환경범죄","양산시","범죄건수[건]","건","8","10","6","18","13",
"환경범죄","진주시","범죄건수[건]","건","46","16","15","26","26",
"환경범죄","창원시","범죄건수[건]","건","69","76","161","86","69",
"환경범죄","통영시","범죄건수[건]","건","23","21","30","22","24",
"환경범죄","서귀포시","범죄건수[건]","건","15","28","15","22","5",
"환경범죄","제주시","범죄건수[건]","건","13","20","17","24","11",
"환경범죄","기타도시","범죄건수[건]","건","23","14","15","18","41",
"환경범죄","도시이외","범죄건수[건]","건","523","678","1485","757","707",
"교통범죄","계","범죄건수[건]","건","600401","501162","408371","377354","348725",
"교통범죄","서울","범죄건수[건]","건","74270","67430","61132","55273","50895",
"교통범죄","부산","범죄건수[건]","건","32944","28061","22894","20433","18201",
"교통범죄","대구","범죄건수[건]","건","31682","25380","22200","21012","19005",
"교통범죄","인천","범죄건수[건]","건","30972","24507","18173","17749","16771",
"교통범죄","광주","범죄건수[건]","건","22137","18734","13779","12747","12432",
"교통범죄","대전","범죄건수[건]","건","14524","14695","11967","11898","10583",
"교통범죄","울산","범죄건수[건]","건","14105","11264","9956","9708","8020",
"교통범죄","세종","범죄건수[건]","건","1234","1322","1398","1397","1337",
"교통범죄","고양시","범죄건수[건]","건","12280","9681","7349","6506","6159",
"교통범죄","과천시","범죄건수[건]","건","934","672","607","511","359",
"교통범죄","광명시","범죄건수[건]","건","3141","2440","2169","2128","1717",
"교통범죄","광주시","범죄건수[건]","건","4171","3590","3071","2920","3035",
"교통범죄","구리시","범죄건수[건]","건","2225","1849","1578","1783","1495",
"교통범죄","군포시","범죄건수[건]","건","2801","2128","1267","1045","1075",
"교통범죄","김포시","범죄건수[건]","건","4124","3486","3289","3133","3207",
"교통범죄","남양주시","범죄건수[건]","건","5542","5156","4339","3936","3679",
"교통범죄","동두천시","범죄건수[건]","건","1158","852","764","709","598",
"교통범죄","부천시","범죄건수[건]","건","10437","8763","6974","5849","5573",
"교통범죄","성남시","범죄건수[건]","건","12472","9558","7592","6724","5951",
"교통범죄","수원시","범죄건수[건]","건","17841","14266","11159","9810","8826",
"교통범죄","시흥시","범죄건수[건]","건","10640","8230","6327","5403","5096",
"교통범죄","안산시","범죄건수[건]","건","13356","9480","7238","6376","6495",
"교통범죄","안성시","범죄건수[건]","건","2778","2761","2160","1823","1881",
"교통범죄","안양시","범죄건수[건]","건","5789","4419","3348","2738","2514",
"교통범죄","양주시","범죄건수[건]","건","2771","2322","2161","1980","1725",
"교통범죄","여주시","범죄건수[건]","건","2064","1741","1061","1201","1130",
"교통범죄","오산시","범죄건수[건]","건","2738","2371","2213","1878","1958",
"교통범죄","용인시","범죄건수[건]","건","8695","7452","6283","5910","5592",
"교통범죄","의왕시","범죄건수[건]","건","1765","1370","1185","969","818",
"교통범죄","의정부시","범죄건수[건]","건","3726","3195","3052","2776","2790",
"교통범죄","이천시","범죄건수[건]","건","3023","2837","2307","2165","2070",
"교통범죄","파주시","범죄건수[건]","건","6456","5415","3641","3133","2804",
"교통범죄","평택시","범죄건수[건]","건","9630","7303","5936","6491","6637",
"교통범죄","포천시","범죄건수[건]","건","2872","2560","2250","1811","1612",
"교통범죄","하남시","범죄건수[건]","건","2771","2067","1934","1611","1679",
"교통범죄","화성시","범죄건수[건]","건","8262","6564","5762","5792","5417",
"교통범죄","강릉시","범죄건수[건]","건","2387","2193","1733","1615","1645",
"교통범죄","동해시","범죄건수[건]","건","1530","1034","617","572","487",
"교통범죄","삼척시","범죄건수[건]","건","1330","1053","533","584","553",
"교통범죄","속초시","범죄건수[건]","건","1568","1360","878","677","742",
"교통범죄","원주시","범죄건수[건]","건","6378","4941","3506","3135","2988",
"교통범죄","춘천시","범죄건수[건]","건","5004","3982","2594","2405","2175",
"교통범죄","태백시","범죄건수[건]","건","616","420","353","364","293",
"교통범죄","제천시","범죄건수[건]","건","1773","1641","1338","1210","1127",
"교통범죄","청주시","범죄건수[건]","건","10373","9988","8605","7361","6849",
"교통범죄","충주시","범죄건수[건]","건","4168","2685","2146","1984","1728",
"교통범죄","계룡시","범죄건수[건]","건","171","139","122","111","104",
"교통범죄","공주시","범죄건수[건]","건","1216","1095","1079","978","814",
"교통범죄","논산시","범죄건수[건]","건","1326","1132","935","764","778",
"교통범죄","당진시","범죄건수[건]","건","2019","1583","1767","1508","1477",
"교통범죄","보령시","범죄건수[건]","건","1456","1273","930","1059","913",
"교통범죄","서산시","범죄건수[건]","건","1617","1425","1408","1427","1374",
"교통범죄","아산시","범죄건수[건]","건","2455","2313","2272","2219","2411",
"교통범죄","천안시","범죄건수[건]","건","8371","6999","6077","5233","5294",
"교통범죄","군산시","범죄건수[건]","건","2834","2469","2138","1981","1826",
"교통범죄","김제시","범죄건수[건]","건","1018","870","820","761","591",
"교통범죄","남원시","범죄건수[건]","건","695","643","596","560","479",
"교통범죄","익산시","범죄건수[건]","건","3088","2530","1967","2008","1857",
"교통범죄","전주시","범죄건수[건]","건","5580","5635","5033","4350","3868",
"교통범죄","정읍시","범죄건수[건]","건","1095","1052","913","798","708",
"교통범죄","광양시","범죄건수[건]","건","2450","1812","1531","1431","1219",
"교통범죄","나주시","범죄건수[건]","건","253","1180","1067","963","838",
"교통범죄","목포시","범죄건수[건]","건","4356","3255","2365","2576","2413",
"교통범죄","순천시","범죄건수[건]","건","5024","3572","3070","2770","2353",
"교통범죄","여수시","범죄건수[건]","건","4975","3679","3265","2740","3041",
"교통범죄","경산시","범죄건수[건]","건","2344","1987","1968","1778","1708",
"교통범죄","경주시","범죄건수[건]","건","3794","3142","2668","2660","2141",
"교통범죄","구미시","범죄건수[건]","건","8552","6315","4105","3555","3350",
"교통범죄","김천시","범죄건수[건]","건","1916","1621","1373","1228","1084",
"교통범죄","문경시","범죄건수[건]","건","920","764","577","541","433",
"교통범죄","상주시","범죄건수[건]","건","1112","995","859","794","730",
"교통범죄","안동시","범죄건수[건]","건","1609","1467","1339","1368","1324",
"교통범죄","영주시","범죄건수[건]","건","1227","943","782","715","662",
"교통범죄","영천시","범죄건수[건]","건","1154","1019","993","1146","1036",
"교통범죄","포항시","범죄건수[건]","건","7488","6208","5008","4542","3875",
"교통범죄","거제시","범죄건수[건]","건","4820","3341","2080","1984","1938",
"교통범죄","김해시","범죄건수[건]","건","7346","6655","4499","4141","3928",
"교통범죄","밀양시","범죄건수[건]","건","1243","854","741","862","736",
"교통범죄","사천시","범죄건수[건]","건","1908","1176","926","1016","997",
"교통범죄","양산시","범죄건수[건]","건","3760","2581","2275","3472","2400",
"교통범죄","진주시","범죄건수[건]","건","3749","3037","1944","1773","1687",
"교통범죄","창원시","범죄건수[건]","건","12594","9625","6683","6216","5418",
"교통범죄","통영시","범죄건수[건]","건","2430","2031","1350","1262","1245",
"교통범죄","서귀포시","범죄건수[건]","건","4060","3713","2378","1895","1904",
"교통범죄","제주시","범죄건수[건]","건","11642","9936","6417","5147","4632",
"교통범죄","기타도시","범죄건수[건]","건","1287","239","319","184","129",
"교통범죄","도시이외","범죄건수[건]","건","43990","37639","30914","29603","27287",
"노동범죄","계","범죄건수[건]","건","2457","2862","1883","975","356",
"노동범죄","서울","범죄건수[건]","건","509","587","183","96","55",
"노동범죄","부산","범죄건수[건]","건","209","228","59","30","18",
"노동범죄","대구","범죄건수[건]","건","96","371","144","20","12",
